runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
270,21.68232524394989,26.53231716156006,20.957982301712036,14.434531211853027,26.062980890274048,17.449207305908203,12.181380271911621,21.183338165283203,20.066405534744263,22.792608737945557,25.77243947982788,27.71955633163452,6.423224210739136,6.445658206939697,4.550134181976318,29.215832948684692,32.21809768676758,32.26969051361084,53.69263017177582
