dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-supernode-0-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1
103.6336,0,726.7120000000001,154.0672,132.10979999999998,66.05489999999999,0,46.44239999999999
207.8556,231.472,534.106,282.1456,108.15490000000001,162.23235,76.0424,76.0424
182.8704,203.648,484.7648,248.2304,150.2549,150.2549,206.52613333333332,70.42826666666667
224.35000000000002,227.68320000000003,463.9558,231.27280000000002,192.3549,240.443625,232.1052,231.990975
266.07776,357.50752,865.0284800000001,588.04288,234.45489999999998,234.45489999999998,226.32415999999998,226.21277999999998
307.9296,346.53959999999995,838.4903999999999,570.0024,322.6473833333333,276.55490000000003,380.1261333333333,379.9071666666667
300.9682285714286,407.4450285714286,836.9517714285715,641.1830857142858,318.6549,364.17702857142854,375.4224,407.2122
391.81940000000003,571.8692000000001,822.4328,11622.4542,398.77983750000004,360.7549,435.30520000000007,403.38567500000005
435.6666666666667,556.8888888888889,1619.4444444444446,11318,475.1111111111112,475.1111111111112,585.888888888889,585.7777777777779
449.33333333333337,604.4444444444445,1296.888888888889,11237.555555555557,381.55555555555566,482.4444444444445,633.4444444444446,600.4444444444446
355.7777777777778,612.4444444444445,1296.888888888889,11308.222222222223,435.66666666666674,388.88888888888897,567.6666666666667,567.5555555555557
443.00000000000006,612.4444444444445,1726.0000000000002,11308.222222222223,464.0000000000001,464.0000000000001,549.0000000000001,615.1111111111112
450.33333333333337,760.6666666666667,6414.666666666667,33103.07564444445,417.2222222222223,370.4444444444445,15830.514866666666,15909.2557
864.2222222222223,15997.555555555557,6032.555555555556,54315.45444444445,798.3333333333335,813.0000000000001,15860.543333333335,15909.2557
817.4444444444445,15997.555555555557,6377,54315.45444444445,704.7777777777779,799.3333333333335,15859.439333333336,15931.530333333336
850.5555555555557,15948.333333333334,6360.333333333334,54349.128488888884,737.888888888889,705.7777777777779,15947.610166666667,16012.924400000002
1015.4444444444446,15781.333333333334,6595.111111111111,44196.333333333336,1727.8888888888891,1544.777777777778,15947.156299999999,16012.924400000002
961.3333333333334,15781.333333333334,6106.555555555556,44196.333333333336,1666.4444444444448,1443.8888888888891,15859.333333333336,15908.66666666667
3074.444444444445,15733.77777777778,6049.666666666667,44229.222222222226,10813.580133333333,5749.444444444445,15811.777777777781,15861.111111111115
3074.444444444445,15561.333333333334,6291.88888888889,44038.55555555556,10813.206766666666,5749.444444444445,15811.777777777781,15861.111111111115
5502,15561.333333333334,6195.444444444445,44038.55555555556,17566.77586666667,17782.5679,15708.000000000004,15813.555555555558
6385.222222222223,15380.222222222223,1738.1111111111113,22247.88888888889,17571.00806666667,19639.39526666667,135.00000000000003,120.44444444444447
5929.222222222223,16.555555555555557,1880.888888888889,194.22222222222223,19611.1375875,21937.134337499996,114.625,135.5
5929.222222222223,16.555555555555557,1536.4444444444446,194.22222222222223,18662.866591582693,20867.010254890338,108.71369294605809,101.0077059869591
