runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
3117,387.6139726638794,398.9714300632477,397.5237777233124,236.781569480896,234.49666118621826,233.43910479545593,21.661988973617554,27.62549090385437,30.654521226882935,327.3438022136688,306.629403591156,304.9218518733978,269.9436106681824,282.62021255493164,280.0972604751587,597.2874128818512,589.2496161460876,585.0191123485565,81.39267706871033
