runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
751,145.79688596725464,150.90387988090515,128.00822687149048,214.4659970998764,208.85339045524597,229.9340192079544,97.74659323692322
