runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1863,467.64710932970047,598.0811120271683,608.0331516265869,468.9315795103709,467.17079464594525,472.36428984006244,189.23862701654434
