runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
673,197.0435028076172,196.23476123809814,198.6425415277481,131.29734420776367,128.34419202804565,126.88402915000916,81.07919442653656
