runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
10864,3572.272310435772,3596.7784907221794,3615.452344238758,2576.8265150388083,2589.3096611499786,2600.1030921141305,79.49685460329056
