runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,noise-r1,noise-r2,noise-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
1594,291.951777279377,417.63013339042664,408.2099311351776,293.3985634644826,253.7546650568644,344.44741408030194,61.14362406730652,66.32873249053955,68.45186281204224,34.23447823524475,42.86937713623047,34.029457807540894,26.305073499679565,24.882920503616333,24.916839838027954,5.300889730453491,7.7590227127075195,6.653785943984985,31.605963230133057,32.64194321632385,31.57062578201294,269.2563127875328
