runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
1337,288.72457683086395,417.8663995862007,339.6362928748131,238.12402526537576,310.1748100121816,293.16046174367267,37.42054748535156,31.35736107826233,39.55743765830994,27.903048992156982,27.852059841156006,21.886298656463623,8.156405925750732,10.07368516921997,8.241976737976074,36.059454917907715,37.92574501037598,30.128275394439697,78.32390916347504
