runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
14246,294.1450035572052,299.35176428159076,285.4017864863078,351.9969575405121,389.14749240875244,390.874928355217,33.49002552032471,36.98656511306763,31.885799169540405,3372.152111530304,3265.857077360153,3089.8193423748016,1017.1147036552429,1080.1330738067627,1070.0932688713074,4389.266815185547,4345.990151166916,4159.912611246109,116.44865429401398
