runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1283,397.47420144081116,390.04136049747467,394.36850464344025,238.76274609565735,235.21267342567444,235.8531687259674,101.11593341827393
