runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1236,290.6683490872383,424.7350702881813,398.80559772253036,298.95299728711444,313.441969315211,290.7748559315999,121.79098290205002
