dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-clientapp-1-1,dockerfiles-laptop-clientapp-2-1,dockerfiles-laptop-supernode-0-1,dockerfiles-laptop-supernode-1-1,dockerfiles-laptop-supernode-2-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-clientapp-2-1,dockerfiles-desktop-clientapp-3-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1,dockerfiles-desktop-supernode-2-1,dockerfiles-desktop-supernode-3-1
0,81.253,162.506,57.128,65.234,122.36200000000001,18.528,0,97.12469999999999,97.12469999999999,0,97.12469999999999,68.2872,68.2872,68.2872,68.2872
165.453,165.453,220.604,232.656,271.563,271.432,468.58700000000005,211.172,181.3247,181.3247,181.3247,181.3247,206.59243333333333,248.9446,248.9446,249.0881666666667
199.7224,249.653,249.653,280.8448,381.299,280.8448,435.6178,683.0174,212.41976,212.41976,265.5247,273.84994,400.24222000000003,400.11608,437.57966,293.52778
333.853,333.853,333.853,464.698,431.2787142857143,431.2787142857143,1307.8835714285715,11414.328714285713,299.7640285714286,389.8356428571429,299.7640285714286,337.85755714285716,411.67118571428574,446.6792571428572,446.7979285714286,411.78985714285716
411.7777777777778,421.00000000000006,374.22222222222223,582.7777777777778,590.2222222222223,623,1294.7777777777778,11447.444444444445,402.5555555555556,428.33333333333337,388.8888888888889,441.11111111111114,576.3333333333334,583.5555555555555,574.4444444444445,589.1111111111112
515.0933333333332,469.22666666666663,535.2533333333333,786.7733333333333,2174.3999999999996,732.9066666666666,1691.4133333333332,11153.279999999999,409.8888888888889,477.5555555555556,396.22222222222223,469.44444444444446,338600.29486666666,338478.42706666666,455.11111111111114,642.1111111111112
452.47999999999996,2612.48,497.38666666666666,6195.946666666666,311807.1309333333,311850.5087466666,302314.66821333335,1843778.6644266665,2627.666666666667,2688.3333333333335,2696.444444444445,2705.777777777778,338636.50289999996,338477.91920000006,338724.05326666665,338626.4786333333
2646.1489225517385,2522.9357798165133,2617.132494132707,311906.58470236824,311919.0671431619,311950.5289097503,302889.9999573288,2149130.3868786,2534.1111111111113,2594.777777777778,2602.888888888889,2529.777777777778,338716.8843,338472.61093333334,338708.4961,338610.92146666674
2741.9733333333334,2664.5333333333333,2757.8666666666663,311873.09616,311885.57712000003,311916.54325333337,303002.09882666665,2149005.024373333,2487.3333333333335,2510.444444444445,2447.888888888889,2459.1111111111113,338703.3894666667,338459.2685333333,338695.89793333336,338605.9180666667
2668.9066666666663,2560.64,2796.5866666666666,311871.9621333334,311883.73439999996,311916.33088,303403.2067733333,2149040.3061866667,2926.444444444445,3241.3333333333335,2793.5555555555557,2606.888888888889,338701.4795666667,338455.43080000003,338689.97993333335,338686.5713666667
2625,2537.1111111111113,2729.777777777778,311914.1413888889,311949.8467222222,311990.31416666665,303719.3948333333,2149624.3091666666,15992.987230479379,11571.279045425998,12966.087502616703,205.77768473937616,89.59598074105085,24.283022817667987,24.283022817667987,104.0401925894913
368.07021442061995,316.18709032329747,2742.695256082658,0,87.76802577491391,0,2152.5386068214643,267.52583046328186,16231.39717425432,19672.10884353742,20861.95709052852,197.90685504971222,0,0,0,88.43537414965988
368.11111111111114,129.88888888888889,1194.888888888889,0,0,0,1889.2222222222224,186.8888888888889,16231.39717425432,20065.93406593407,21845.42124542125,210.0470957613815,0,0,0,88.43537414965988
166.22222222222223,121.66666666666667,5964.666666666667,0,0,0,1882.0000000000002,186.8888888888889,15696.075353218213,20065.93406593407,21468.86446886447,27.62951334379906,0,0,0,0
149.7278684882817,119.84893924247473,5837.054315228257,0,0,0,1782.294790625347,113.5177163167833,9505.444444444445,20455,16562.777777777777,282.11111111111114,0,0,86.33333333333334,0
