runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
2433,383.1757763624191,398.5242848396301,395.0470002889633,236.6414589881897,227.78155279159546,225.763995885849,17.369642972946167,20.27637004852295,23.269654750823975,236.19684982299805,265.9407379627228,244.23687934875488,125.53490257263184,124.24985456466675,127.59369421005249,361.7317523956299,390.1905925273895,371.8305735588074,71.58435225486755
