runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,noise-r1,noise-r2,noise-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
6155,1469.2900365988414,1466.922137260437,1446.416323741277,1864.18035197258,1859.8109247684479,1859.279916524887,53.32271218299866,47.21776819229126,63.548242807388306,30.56016206741333,24.534706830978394,30.419341564178467,63.51363515853882,69.58849477767944,71.21272468566895,22.45157027244568,23.024472951889038,17.734912872314453,85.9652054309845,92.61296772956848,88.9476375579834,218.68878555297852
