runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1312,402.5420380830765,400.9341986179352,402.24910724163055,234.07082176208496,231.53665566444397,245.65315222740173,106.27465605735779
